Run ID,1021,,,,,,,,,,,,,,,,,,,
Run Date/Time,18/07/2014 08:52,,,,,,,,,,,,,,,,,,,
Application Name,Labcyte Echo Dose-Response,,,,,,,,,,,,,,,,,,,
Application Version,1.5.4,,,,,,,,,,,,,,,,,,,
Protocol Name,18.07.14_BRD4 and BRD9 IC50 _10mM Stock_50uM FAC top_100nl transfer_0.5% DMSO_ 4 daughters_1in2.edr,,,,,,,,,,,,,,,,,,,
User Name,ACCESS,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
[DETAILS],,,,,,,,,,,,,,,,,,,,
Source Plate Name,Source Plate Barcode,Source Plate Type,Source Well,Source Concentration,Source Concentration Units,Destination Plate Name,Destination Plate Barcode,Destination Plate Type,Destination Well,Destination Concentration,Destination Concentration Units,Sample ID,Sample Name,Transfer Volume,Actual Volume,Current Fluid Volume,Fluid Composition,Fluid Units,Fluid Type,Transfer Status
Source Plate[1],Customer Plate,384LDV_DMSO,H2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,C18,1.25E-06,M,BDG00021099a,Sample 24,2.5,2.5,6.93,83.972,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,I2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,E18,1.25E-06,M,BDG00021060a,Sample 25,2.5,2.5,7.241,84.988,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,I2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,F18,1.25E-06,M,BDG00021060a,Sample 25,2.5,2.5,7.239,84.988,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,I2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,F17,3.75E-06,M,BDG00021060a,Sample 25,7.5,7.5,7.231,84.988,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,I2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,E17,3.75E-06,M,BDG00021060a,Sample 25,7.5,7.5,7.224,84.988,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,I2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,E16,6.25E-06,M,BDG00021060a,Sample 25,12.5,12.5,7.211,84.988,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,I2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,F16,6.25E-06,M,BDG00021060a,Sample 25,12.5,12.5,7.199,84.988,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,I2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,F15,1.25E-05,M,BDG00021060a,Sample 25,25,25,7.174,84.988,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,I2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,E15,1.25E-05,M,BDG00021060a,Sample 25,25,25,7.149,84.988,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,I2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,E14,2.50E-05,M,BDG00021060a,Sample 25,50,50,7.099,84.988,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,I2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,F14,2.50E-05,M,BDG00021060a,Sample 25,50,50,7.049,84.988,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,I2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,F13,5.00E-05,M,BDG00021060a,Sample 25,100,100,6.949,84.988,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,I2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,E13,5.00E-05,M,BDG00021060a,Sample 25,100,100,6.849,84.988,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,J2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,G13,5.00E-05,M,BDG00019351a,Sample 26,100,100,6.468,81.487,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,J2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,H13,5.00E-05,M,BDG00019351a,Sample 26,100,100,6.368,81.487,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,J2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,H14,2.50E-05,M,BDG00019351a,Sample 26,50,50,6.318,81.487,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,J2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,G14,2.50E-05,M,BDG00019351a,Sample 26,50,50,6.268,81.487,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,J2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,G15,1.25E-05,M,BDG00019351a,Sample 26,25,25,6.243,81.487,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,J2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,H15,1.25E-05,M,BDG00019351a,Sample 26,25,25,6.218,81.487,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,J2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,H16,6.25E-06,M,BDG00019351a,Sample 26,12.5,12.5,6.205,81.487,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,J2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,G16,6.25E-06,M,BDG00019351a,Sample 26,12.5,12.5,6.193,81.487,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,J2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,G17,3.75E-06,M,BDG00019351a,Sample 26,7.5,7.5,6.185,81.487,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,J2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,H17,3.75E-06,M,BDG00019351a,Sample 26,7.5,7.5,6.178,81.487,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,J2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,H18,1.25E-06,M,BDG00019351a,Sample 26,2.5,2.5,6.175,81.487,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,J2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,G18,1.25E-06,M,BDG00019351a,Sample 26,2.5,2.5,6.173,81.487,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,K2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,I18,1.25E-06,M,BDG00021096a,Sample 27,2.5,2.5,7.886,85.77,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,K2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,J18,1.25E-06,M,BDG00021096a,Sample 27,2.5,2.5,7.883,85.77,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,K2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,J17,3.75E-06,M,BDG00021096a,Sample 27,7.5,7.5,7.876,85.77,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,K2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,I17,3.75E-06,M,BDG00021096a,Sample 27,7.5,7.5,7.868,85.77,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,K2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,I16,6.25E-06,M,BDG00021096a,Sample 27,12.5,12.5,7.856,85.77,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,K2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,J16,6.25E-06,M,BDG00021096a,Sample 27,12.5,12.5,7.843,85.77,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,K2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,J15,1.25E-05,M,BDG00021096a,Sample 27,25,25,7.818,85.77,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,K2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,I15,1.25E-05,M,BDG00021096a,Sample 27,25,25,7.793,85.77,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,K2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,I14,2.50E-05,M,BDG00021096a,Sample 27,50,50,7.743,85.77,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,K2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,J14,2.50E-05,M,BDG00021096a,Sample 27,50,50,7.693,85.77,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,K2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,J13,5.00E-05,M,BDG00021096a,Sample 27,100,100,7.593,85.77,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,K2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,I13,5.00E-05,M,BDG00021096a,Sample 27,100,100,7.493,85.77,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,L2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,K13,5.00E-05,M,BDG00021085a,Sample 28,100,100,7.586,85.42,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,L2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,L13,5.00E-05,M,BDG00021085a,Sample 28,100,100,7.486,85.42,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,L2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,L14,2.50E-05,M,BDG00021085a,Sample 28,50,50,7.436,85.42,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,L2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,K14,2.50E-05,M,BDG00021085a,Sample 28,50,50,7.386,85.42,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,L2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,K15,1.25E-05,M,BDG00021085a,Sample 28,25,25,7.361,85.42,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,L2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,L15,1.25E-05,M,BDG00021085a,Sample 28,25,25,7.336,85.42,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,L2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,L16,6.25E-06,M,BDG00021085a,Sample 28,12.5,12.5,7.323,85.42,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,L2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,K16,6.25E-06,M,BDG00021085a,Sample 28,12.5,12.5,7.311,85.42,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,L2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,K17,3.75E-06,M,BDG00021085a,Sample 28,7.5,7.5,7.303,85.42,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,L2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,L17,3.75E-06,M,BDG00021085a,Sample 28,7.5,7.5,7.296,85.42,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,L2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,L18,1.25E-06,M,BDG00021085a,Sample 28,2.5,2.5,7.293,85.42,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,L2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,K18,1.25E-06,M,BDG00021085a,Sample 28,2.5,2.5,7.291,85.42,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,M2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,M18,1.25E-06,M,BDG00020612a,Sample 29,2.5,2.5,7.349,86.558,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,M2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,N18,1.25E-06,M,BDG00020612a,Sample 29,2.5,2.5,7.347,86.558,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,M2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,N17,3.75E-06,M,BDG00020612a,Sample 29,7.5,7.5,7.339,86.558,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,M2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,M17,3.75E-06,M,BDG00020612a,Sample 29,7.5,7.5,7.332,86.558,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,M2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,M16,6.25E-06,M,BDG00020612a,Sample 29,12.5,12.5,7.319,86.558,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,M2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,N16,6.25E-06,M,BDG00020612a,Sample 29,12.5,12.5,7.307,86.558,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,M2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,N15,1.25E-05,M,BDG00020612a,Sample 29,25,25,7.282,86.558,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,M2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,M15,1.25E-05,M,BDG00020612a,Sample 29,25,25,7.257,86.558,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,M2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,M14,2.50E-05,M,BDG00020612a,Sample 29,50,50,7.207,86.558,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,M2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,N14,2.50E-05,M,BDG00020612a,Sample 29,50,50,7.157,86.558,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,M2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,N13,5.00E-05,M,BDG00020612a,Sample 29,100,100,7.057,86.558,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,M2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,M13,5.00E-05,M,BDG00020612a,Sample 29,100,100,6.957,86.558,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,N2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,O13,5.00E-05,M,BDG00021034a,Sample 30,100,100,6.969,83.837,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,N2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,P13,5.00E-05,M,BDG00021034a,Sample 30,100,100,6.869,83.837,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,N2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,P14,2.50E-05,M,BDG00021034a,Sample 30,50,50,6.819,83.837,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,N2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,O14,2.50E-05,M,BDG00021034a,Sample 30,50,50,6.769,83.837,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,N2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,O15,1.25E-05,M,BDG00021034a,Sample 30,25,25,6.744,83.837,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,N2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,P15,1.25E-05,M,BDG00021034a,Sample 30,25,25,6.719,83.837,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,N2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,P16,6.25E-06,M,BDG00021034a,Sample 30,12.5,12.5,6.706,83.837,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,N2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,O16,6.25E-06,M,BDG00021034a,Sample 30,12.5,12.5,6.694,83.837,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,N2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,O17,3.75E-06,M,BDG00021034a,Sample 30,7.5,7.5,6.686,83.837,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,N2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,P17,3.75E-06,M,BDG00021034a,Sample 30,7.5,7.5,6.679,83.837,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,N2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,P18,1.25E-06,M,BDG00021034a,Sample 30,2.5,2.5,6.676,83.837,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,N2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,O18,1.25E-06,M,BDG00021034a,Sample 30,2.5,2.5,6.674,83.837,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,G2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,O6,1.25E-06,M,BDG00021100a,Sample 23,2.5,2.5,7.416,84.829,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,G2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,P6,1.25E-06,M,BDG00021100a,Sample 23,2.5,2.5,7.413,84.829,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,G2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,P5,3.75E-06,M,BDG00021100a,Sample 23,7.5,7.5,7.406,84.829,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,G2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,O5,3.75E-06,M,BDG00021100a,Sample 23,7.5,7.5,7.398,84.829,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,G2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,O4,6.25E-06,M,BDG00021100a,Sample 23,12.5,12.5,7.386,84.829,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,G2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,P4,6.25E-06,M,BDG00021100a,Sample 23,12.5,12.5,7.373,84.829,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,G2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,P3,1.25E-05,M,BDG00021100a,Sample 23,25,25,7.348,84.829,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,G2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,O3,1.25E-05,M,BDG00021100a,Sample 23,25,25,7.323,84.829,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,G2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,O2,2.50E-05,M,BDG00021100a,Sample 23,50,50,7.273,84.829,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,G2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,P2,2.50E-05,M,BDG00021100a,Sample 23,50,50,7.223,84.829,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,G2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,P1,5.00E-05,M,BDG00021100a,Sample 23,100,100,7.123,84.829,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,G2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,O1,5.00E-05,M,BDG00021100a,Sample 23,100,100,7.023,84.829,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,F2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,N1,5.00E-05,M,BDG00021344a,Sample 22,100,100,7.181,83.767,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,F2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,M1,5.00E-05,M,BDG00021344a,Sample 22,100,100,7.081,83.767,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,F2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,M2,2.50E-05,M,BDG00021344a,Sample 22,50,50,7.031,83.767,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,F2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,N2,2.50E-05,M,BDG00021344a,Sample 22,50,50,6.981,83.767,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,F2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,N3,1.25E-05,M,BDG00021344a,Sample 22,25,25,6.956,83.767,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,F2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,M3,1.25E-05,M,BDG00021344a,Sample 22,25,25,6.931,83.767,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,F2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,M4,6.25E-06,M,BDG00021344a,Sample 22,12.5,12.5,6.919,83.767,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,F2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,N4,6.25E-06,M,BDG00021344a,Sample 22,12.5,12.5,6.906,83.767,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,F2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,N5,3.75E-06,M,BDG00021344a,Sample 22,7.5,7.5,6.899,83.767,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,F2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,M5,3.75E-06,M,BDG00021344a,Sample 22,7.5,7.5,6.891,83.767,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,F2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,M6,1.25E-06,M,BDG00021344a,Sample 22,2.5,2.5,6.889,83.767,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,F2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,N6,1.25E-06,M,BDG00021344a,Sample 22,2.5,2.5,6.886,83.767,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,E2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,L6,1.25E-06,M,BDG00021102a,Sample 21,2.5,2.5,7.118,84.108,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,E2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,K6,1.25E-06,M,BDG00021102a,Sample 21,2.5,2.5,7.115,84.108,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,E2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,K5,3.75E-06,M,BDG00021102a,Sample 21,7.5,7.5,7.108,84.108,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,E2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,L5,3.75E-06,M,BDG00021102a,Sample 21,7.5,7.5,7.1,84.108,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,E2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,L4,6.25E-06,M,BDG00021102a,Sample 21,12.5,12.5,7.088,84.108,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,E2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,K4,6.25E-06,M,BDG00021102a,Sample 21,12.5,12.5,7.075,84.108,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,E2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,K3,1.25E-05,M,BDG00021102a,Sample 21,25,25,7.05,84.108,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,E2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,L3,1.25E-05,M,BDG00021102a,Sample 21,25,25,7.025,84.108,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,E2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,L2,2.50E-05,M,BDG00021102a,Sample 21,50,50,6.975,84.108,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,E2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,K2,2.50E-05,M,BDG00021102a,Sample 21,50,50,6.925,84.108,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,E2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,K1,5.00E-05,M,BDG00021102a,Sample 21,100,100,6.825,84.108,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,E2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,L1,5.00E-05,M,BDG00021102a,Sample 21,100,100,6.725,84.108,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,D2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,J1,5.00E-05,M,BDG00021361a,Sample 20,100,100,7.263,85.056,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,D2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,I1,5.00E-05,M,BDG00021361a,Sample 20,100,100,7.163,85.056,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,D2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,I2,2.50E-05,M,BDG00021361a,Sample 20,50,50,7.113,85.056,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,D2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,J2,2.50E-05,M,BDG00021361a,Sample 20,50,50,7.063,85.056,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,D2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,J3,1.25E-05,M,BDG00021361a,Sample 20,25,25,7.038,85.056,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,D2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,I3,1.25E-05,M,BDG00021361a,Sample 20,25,25,7.013,85.056,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,D2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,I4,6.25E-06,M,BDG00021361a,Sample 20,12.5,12.5,7.001,85.056,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,D2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,J4,6.25E-06,M,BDG00021361a,Sample 20,12.5,12.5,6.988,85.056,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,D2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,J5,3.75E-06,M,BDG00021361a,Sample 20,7.5,7.5,6.981,85.056,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,D2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,I5,3.75E-06,M,BDG00021361a,Sample 20,7.5,7.5,6.973,85.056,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,D2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,I6,1.25E-06,M,BDG00021361a,Sample 20,2.5,2.5,6.971,85.056,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,D2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,J6,1.25E-06,M,BDG00021361a,Sample 20,2.5,2.5,6.968,85.056,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,C2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,H6,1.25E-06,M,BDG00021335c,Sample 19,2.5,2.5,7.573,85.98,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,C2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,G6,1.25E-06,M,BDG00021335c,Sample 19,2.5,2.5,7.57,85.98,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,C2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,G5,3.75E-06,M,BDG00021335c,Sample 19,7.5,7.5,7.563,85.98,Percent,DMSO,
Source Plate[1],Customer Plate,384LDV_DMSO,C2,0.01,M,Destination Plate[2]-03,,Proxiplate_384PS,H5,3.75E-06,M,BDG00021335c,Sample 19,7.5,7.5,7.555,85.98,Percent,DMSO,
